url,locale,page_type,indexable_expected,canonical_expected,hreflang_cluster,source_file
/en/fitness/water-intake-calculator/,en,calculator,true,/en/fitness/water-intake-calculator/,calculator:water-intake,src/pages/[locale]/[category]/[calculator].astro
/en/physics/wave-frequency-calculator/,en,calculator,true,/en/physics/wave-frequency-calculator/,calculator:wave,src/pages/[locale]/[category]/[calculator].astro
/en/date-time/week-number-calculator/,en,calculator,true,/en/date-time/week-number-calculator/,calculator:week-number,src/pages/[locale]/[category]/[calculator].astro
/en/math/weighted-average-calculator/,en,calculator,true,/en/math/weighted-average-calculator/,calculator:weighted-mean,src/pages/[locale]/[category]/[calculator].astro
/en/automotive/wheel-offset/,en,calculator,true,/en/automotive/wheel-offset/,calculator:wheel-offset,src/pages/[locale]/[category]/[calculator].astro
/en/physics/wind-chill/,en,calculator,true,/en/physics/wind-chill/,calculator:wind-chill,src/pages/[locale]/[category]/[calculator].astro
/en/physics/wind-power/,en,calculator,true,/en/physics/wind-power/,calculator:wind-power,src/pages/[locale]/[category]/[calculator].astro
/en/home-improvement/wood-weight/,en,calculator,true,/en/home-improvement/wood-weight/,calculator:wood-weight,src/pages/[locale]/[category]/[calculator].astro
/en/physics/work-physics-calculator/,en,calculator,true,/en/physics/work-physics-calculator/,calculator:work,src/pages/[locale]/[category]/[calculator].astro
/en/date-time/work-hours-calculator/,en,calculator,true,/en/date-time/work-hours-calculator/,calculator:work-hours,src/pages/[locale]/[category]/[calculator].astro
/en/finance/workday-cost-calculator/,en,calculator,true,/en/finance/workday-cost-calculator/,calculator:workday-cost,src/pages/[locale]/[category]/[calculator].astro
/en/household/yeast-converter/,en,calculator,true,/en/household/yeast-converter/,calculator:yeast-convert,src/pages/[locale]/[category]/[calculator].astro
/en/math/z-score-calculator/,en,calculator,true,/en/math/z-score-calculator/,calculator:z-score,src/pages/[locale]/[category]/[calculator].astro
/uk/,uk,home,true,/uk/,home,src/pages/[locale]/index.astro
/uk/calculators/,uk,catalog,true,/uk/calculators/,catalog,src/pages/[locale]/calculators.astro
/uk/calculators/page/2/,uk,catalog,true,/uk/calculators/page/2/,catalog-page-2,src/pages/[locale]/calculators/page/[page].astro
/uk/calculators/page/3/,uk,catalog,true,/uk/calculators/page/3/,catalog-page-3,src/pages/[locale]/calculators/page/[page].astro
/uk/calculators/?tag=*,uk,facet,false,/uk/calculators/,none,functions/[locale]/calculators.js
/uk/calculators/?category=*,uk,facet,false,/uk/calculators/,none,functions/[locale]/calculators.js
/uk/calculators/?sort=*,uk,facet,false,/uk/calculators/,none,functions/[locale]/calculators.js
/uk/calculators/?q=*,uk,facet,false,/uk/calculators/,none,functions/[locale]/calculators.js
/uk/about/,uk,service,true,/uk/about/,about,src/pages/[locale]/about.astro
/uk/contacts/,uk,service,true,/uk/contacts/,contacts,src/pages/[locale]/contacts.astro
/uk/privacy/,uk,service,true,/uk/privacy/,privacy,src/pages/[locale]/privacy.astro
/uk/finansy/,uk,category,true,/uk/finansy/,category:finance,src/pages/[locale]/[category]/index.astro
/uk/valyuty/,uk,category,true,/uk/valyuty/,category:currency,src/pages/[locale]/[category]/index.astro
/uk/fitness/,uk,category,true,/uk/fitness/,category:sport,src/pages/[locale]/[category]/index.astro
/uk/remont/,uk,category,true,/uk/remont/,category:building,src/pages/[locale]/[category]/index.astro
/uk/daty/,uk,category,true,/uk/daty/,category:date-time,src/pages/[locale]/[category]/index.astro
/uk/math/,uk,category,true,/uk/math/,category:math,src/pages/[locale]/[category]/index.astro
/uk/business/,uk,category,true,/uk/business/,category:business,src/pages/[locale]/[category]/index.astro
/uk/konvertery/,uk,category,true,/uk/konvertery/,category:converters,src/pages/[locale]/[category]/index.astro
/uk/elektronika/,uk,category,true,/uk/elektronika/,category:electronics,src/pages/[locale]/[category]/index.astro
/uk/kompyutery/,uk,category,true,/uk/kompyutery/,category:computers,src/pages/[locale]/[category]/index.astro
/uk/navchannya/,uk,category,true,/uk/navchannya/,category:education,src/pages/[locale]/[category]/index.astro
/uk/avtomobili/,uk,category,true,/uk/avtomobili/,category:automotive,src/pages/[locale]/[category]/index.astro
/uk/pobut/,uk,category,true,/uk/pobut/,category:household,src/pages/[locale]/[category]/index.astro
/uk/heometriya/,uk,category,true,/uk/heometriya/,category:geometry,src/pages/[locale]/[category]/index.astro
/uk/fizyka/,uk,category,true,/uk/fizyka/,category:physics,src/pages/[locale]/[category]/index.astro
/uk/himiya/,uk,category,true,/uk/himiya/,category:chemistry,src/pages/[locale]/[category]/index.astro
/uk/finansy/kalkulyator-kredytu/,uk,calculator,true,/uk/finansy/kalkulyator-kredytu/,calculator:credit-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/kalkulyator-skladnyh-vidsotkiv/,uk,calculator,true,/uk/finansy/kalkulyator-skladnyh-vidsotkiv/,calculator:compound-interest,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/ipotechnyi-kalkulyator/,uk,calculator,true,/uk/finansy/ipotechnyi-kalkulyator/,calculator:mortgage-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/kalkulyator-vidsotkiv/,uk,calculator,true,/uk/finansy/kalkulyator-vidsotkiv/,calculator:percent-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/kalkulyator-znyzhky/,uk,calculator,true,/uk/finansy/kalkulyator-znyzhky/,calculator:discount-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/kalkulyator-marzhi/,uk,calculator,true,/uk/finansy/kalkulyator-marzhi/,calculator:margin-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/kalkulyator-bezzbytkovosti/,uk,calculator,true,/uk/finansy/kalkulyator-bezzbytkovosti/,calculator:break-even-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/valyuty/konverter-valyut/,uk,calculator,true,/uk/valyuty/konverter-valyut/,calculator:currency-converter,src/pages/[locale]/[category]/[calculator].astro
/uk/valyuty/usd-v-eur/,uk,calculator,true,/uk/valyuty/usd-v-eur/,calculator:usd-to-eur,src/pages/[locale]/[category]/[calculator].astro
/uk/valyuty/eur-v-mdl/,uk,calculator,true,/uk/valyuty/eur-v-mdl/,calculator:eur-to-mdl,src/pages/[locale]/[category]/[calculator].astro
/uk/valyuty/usd-v-mdl/,uk,calculator,true,/uk/valyuty/usd-v-mdl/,calculator:usd-to-mdl,src/pages/[locale]/[category]/[calculator].astro
/uk/fitness/kalkulyator-bmi/,uk,calculator,true,/uk/fitness/kalkulyator-bmi/,calculator:bmi-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/fitness/kalkulyator-kaloriy/,uk,calculator,true,/uk/fitness/kalkulyator-kaloriy/,calculator:calorie-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/fitness/kalkulyator-vidsotka-zhyru/,uk,calculator,true,/uk/fitness/kalkulyator-vidsotka-zhyru/,calculator:body-fat-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/fitness/kalkulyator-tempu-bigu/,uk,calculator,true,/uk/fitness/kalkulyator-tempu-bigu/,calculator:running-pace-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/fitness/kalkulyator-1rm/,uk,calculator,true,/uk/fitness/kalkulyator-1rm/,calculator:one-rep-max-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/kalkulyator-plytky/,uk,calculator,true,/uk/remont/kalkulyator-plytky/,calculator:tile-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/kalkulyator-shpaler/,uk,calculator,true,/uk/remont/kalkulyator-shpaler/,calculator:wallpaper-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/kalkulyator-farby/,uk,calculator,true,/uk/remont/kalkulyator-farby/,calculator:paint-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/kalkulyator-laminatu/,uk,calculator,true,/uk/remont/kalkulyator-laminatu/,calculator:laminate-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/kalkulyator-styazhky/,uk,calculator,true,/uk/remont/kalkulyator-styazhky/,calculator:screed-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/kalkulyator-tsehly/,uk,calculator,true,/uk/remont/kalkulyator-tsehly/,calculator:brick-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/daty/kalkulyator-viku/,uk,calculator,true,/uk/daty/kalkulyator-viku/,calculator:age-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/daty/kalkulyator-robochyh-dniv/,uk,calculator,true,/uk/daty/kalkulyator-robochyh-dniv/,calculator:working-days-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/daty/kalkulyator-dat/,uk,calculator,true,/uk/daty/kalkulyator-dat/,calculator:date-shift-calculator,src/pages/[locale]/[category]/[calculator].astro
/uk/pobut/mitsnist-za-shchilnistyu/,uk,calculator,true,/uk/pobut/mitsnist-za-shchilnistyu/,calculator:abv-alcohol,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/pryskorennya/,uk,calculator,true,/uk/fizyka/pryskorennya/,calculator:acceleration,src/pages/[locale]/[category]/[calculator].astro
/uk/fitness/kalorii-pry-aktyvnosti/,uk,calculator,true,/uk/fitness/kalorii-pry-aktyvnosti/,calculator:activity-calories,src/pages/[locale]/[category]/[calculator].astro
/uk/business/reklamnyy-byudzhet/,uk,calculator,true,/uk/business/reklamnyy-byudzhet/,calculator:ad-budget-funnel,src/pages/[locale]/[category]/[calculator].astro
/uk/business/roi-reklamy/,uk,calculator,true,/uk/business/roi-reklamy/,calculator:ad-roi,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/shchilnist-povitrya/,uk,calculator,true,/uk/fizyka/shchilnist-povitrya/,calculator:air-density,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/kratnist-povitroobminu/,uk,calculator,true,/uk/remont/kratnist-povitroobminu/,calculator:air-exchange,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/tysk-na-vysoti/,uk,calculator,true,/uk/fizyka/tysk-na-vysoti/,calculator:air-pressure-at-altitude,src/pages/[locale]/[category]/[calculator].astro
/uk/pobut/odynyci-alkoholyu/,uk,calculator,true,/uk/pobut/odynyci-alkoholyu/,calculator:alcohol-units,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/anuitet/,uk,calculator,true,/uk/finansy/anuitet/,calculator:annuity,src/pages/[locale]/[category]/[calculator].astro
/uk/business/serednii-chek/,uk,calculator,true,/uk/business/serednii-chek/,calculator:aov,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/apr-apy/,uk,calculator,true,/uk/finansy/apr-apy/,calculator:apr-apy,src/pages/[locale]/[category]/[calculator].astro
/uk/pobut/pidmina-vody-akvarium/,uk,calculator,true,/uk/pobut/pidmina-vody-akvarium/,calculator:aquarium-water-change,src/pages/[locale]/[category]/[calculator].astro
/uk/math/aryfmetychna-progresiya/,uk,calculator,true,/uk/math/aryfmetychna-progresiya/,calculator:arithmetic-progression,src/pages/[locale]/[category]/[calculator].astro
/uk/business/arpu-arppu/,uk,calculator,true,/uk/business/arpu-arppu/,calculator:arpu-arppu,src/pages/[locale]/[category]/[calculator].astro
/uk/kompyutery/spivvidnoshennya-storin/,uk,calculator,true,/uk/kompyutery/spivvidnoshennya-storin/,calculator:aspect-ratio,src/pages/[locale]/[category]/[calculator].astro
/uk/business/zrostannya-audytorii/,uk,calculator,true,/uk/business/zrostannya-audytorii/,calculator:audience-growth,src/pages/[locale]/[category]/[calculator].astro
/uk/pobut/pekarski-vidsotky/,uk,calculator,true,/uk/pobut/pekarski-vidsotky/,calculator:bakers-percentage,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/krok-balyasyn/,uk,calculator,true,/uk/remont/krok-balyasyn/,calculator:baluster-spacing,src/pages/[locale]/[category]/[calculator].astro
/uk/fitness/blyny-na-shtangu/,uk,calculator,true,/uk/fitness/blyny-na-shtangu/,calculator:barbell-plates,src/pages/[locale]/[category]/[calculator].astro
/uk/elektronika/chas-zaryadzhannya/,uk,calculator,true,/uk/elektronika/chas-zaryadzhannya/,calculator:battery-charge-time,src/pages/[locale]/[category]/[calculator].astro
/uk/elektronika/chas-roboty-akumulyatora/,uk,calculator,true,/uk/elektronika/chas-roboty-akumulyatora/,calculator:battery-runtime,src/pages/[locale]/[category]/[calculator].astro
/uk/elektronika/batareyi-zednannya/,uk,calculator,true,/uk/elektronika/batareyi-zednannya/,calculator:battery-series-parallel,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/progyn-balky/,uk,calculator,true,/uk/remont/progyn-balky/,calculator:beam-deflection,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/napruha-zgynu-balky/,uk,calculator,true,/uk/remont/napruha-zgynu-balky/,calculator:beam-stress,src/pages/[locale]/[category]/[calculator].astro
/uk/heometriya/dovzhyna-remenya/,uk,calculator,true,/uk/heometriya/dovzhyna-remenya/,calculator:belt-length,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/rivnyannya-bernulli/,uk,calculator,true,/uk/fizyka/rivnyannya-bernulli/,calculator:bernoulli,src/pages/[locale]/[category]/[calculator].astro
/uk/fitness/velosypedna-peredacha/,uk,calculator,true,/uk/fitness/velosypedna-peredacha/,calculator:bike-gear-ratio,src/pages/[locale]/[category]/[calculator].astro
/uk/fitness/rozmir-velokolesa/,uk,calculator,true,/uk/fitness/rozmir-velokolesa/,calculator:bike-wheel-size,src/pages/[locale]/[category]/[calculator].astro
/uk/math/binomialna-ymovirnist/,uk,calculator,true,/uk/math/binomialna-ymovirnist/,calculator:binomial-probability,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/kubatura-doshok/,uk,calculator,true,/uk/remont/kubatura-doshok/,calculator:board-volume,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/temperatura-kypinnya/,uk,calculator,true,/uk/fizyka/temperatura-kypinnya/,calculator:boiling-point,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/premiya/,uk,calculator,true,/uk/finansy/premiya/,calculator:bonus,src/pages/[locale]/[category]/[calculator].astro
/uk/pobut/spivvidnoshennya-kavy-ta-vody/,uk,calculator,true,/uk/pobut/spivvidnoshennya-kavy-ta-vody/,calculator:brew-ratio,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/kalkulyator-byudzhetu-50-30-20/,uk,calculator,true,/uk/finansy/kalkulyator-byudzhetu-50-30-20/,calculator:budget-50-30-20,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/podil-byudzhetu/,uk,calculator,true,/uk/finansy/podil-byudzhetu/,calculator:budget-split,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/sypkyy-material/,uk,calculator,true,/uk/remont/sypkyy-material/,calculator:bulk-material-volume,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/vyshtovhuvalna-syla/,uk,calculator,true,/uk/fizyka/vyshtovhuvalna-syla/,calculator:buoyancy,src/pages/[locale]/[category]/[calculator].astro
/uk/business/vartist-zaluchennya-kliyenta/,uk,calculator,true,/uk/business/vartist-zaluchennya-kliyenta/,calculator:cac,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/cagr-kalkulyator/,uk,calculator,true,/uk/finansy/cagr-kalkulyator/,calculator:cagr,src/pages/[locale]/[category]/[calculator].astro
/uk/fitness/kalkulyator-kaloriy-z-bzhv/,uk,calculator,true,/uk/fitness/kalkulyator-kaloriy-z-bzhv/,calculator:calories-from-macros,src/pages/[locale]/[category]/[calculator].astro
/uk/pobut/kalorii-na-porciyu-ua/,uk,calculator,true,/uk/pobut/kalorii-na-porciyu-ua/,calculator:calories-per-serving,src/pages/[locale]/[category]/[calculator].astro
/uk/elektronika/zaryad-kondensatora/,uk,calculator,true,/uk/elektronika/zaryad-kondensatora/,calculator:capacitor-basics,src/pages/[locale]/[category]/[calculator].astro
/uk/elektronika/kondensatory-v-koli/,uk,calculator,true,/uk/elektronika/kondensatory-v-koli/,calculator:capacitor-network,src/pages/[locale]/[category]/[calculator].astro
/uk/avtomobili/amortyzatsiya-avto/,uk,calculator,true,/uk/avtomobili/amortyzatsiya-avto/,calculator:car-depreciation,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/kkd-cyklu-karno/,uk,calculator,true,/uk/fizyka/kkd-cyklu-karno/,calculator:carnot,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/dotsentrova-syla/,uk,calculator,true,/uk/fizyka/dotsentrova-syla/,calculator:centripetal-force,src/pages/[locale]/[category]/[calculator].astro
/uk/business/vidtik-utrymannya/,uk,calculator,true,/uk/business/vidtik-utrymannya/,calculator:churn-retention,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/obshyvka-doshkoyu/,uk,calculator,true,/uk/remont/obshyvka-doshkoyu/,calculator:cladding-boards,src/pages/[locale]/[category]/[calculator].astro
/uk/elektronika/hvylovyi-opir-kabelyu/,uk,calculator,true,/uk/elektronika/hvylovyi-opir-kabelyu/,calculator:coaxial-cable-impedance,src/pages/[locale]/[category]/[calculator].astro
/uk/business/sobivartist-prodazhiv/,uk,calculator,true,/uk/business/sobivartist-prodazhiv/,calculator:cogs,src/pages/[locale]/[category]/[calculator].astro
/uk/business/sobivartist-odynytsi/,uk,calculator,true,/uk/business/sobivartist-odynytsi/,calculator:cogs-unit-cost,src/pages/[locale]/[category]/[calculator].astro
/uk/kompyutery/konverter-koloriv/,uk,calculator,true,/uk/kompyutery/konverter-koloriv/,calculator:color-convert,src/pages/[locale]/[category]/[calculator].astro
/uk/math/spoluchennya-rozmishchennya/,uk,calculator,true,/uk/math/spoluchennya-rozmishchennya/,calculator:combinatorics,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/kalkulyator-komisiyi/,uk,calculator,true,/uk/finansy/kalkulyator-komisiyi/,calculator:commission,src/pages/[locale]/[category]/[calculator].astro
/uk/avtomobili/stupin-styskannya-dvyguna/,uk,calculator,true,/uk/avtomobili/stupin-styskannya-dvyguna/,calculator:compression-ratio,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/beton/,uk,calculator,true,/uk/remont/beton/,calculator:concrete,src/pages/[locale]/[category]/[calculator].astro
/uk/math/dovirchyy-interval/,uk,calculator,true,/uk/math/dovirchyy-interval/,calculator:confidence-interval,src/pages/[locale]/[category]/[calculator].astro
/uk/business/marzhynalnyi-dokhid/,uk,calculator,true,/uk/business/marzhynalnyi-dokhid/,calculator:contribution-margin,src/pages/[locale]/[category]/[calculator].astro
/uk/business/konversiya/,uk,calculator,true,/uk/business/konversiya/,calculator:conversion-rate,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-kutiv/,uk,calculator,true,/uk/konvertery/konverter-kutiv/,calculator:convert-angle,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-ploshchi/,uk,calculator,true,/uk/konvertery/konverter-ploshchi/,calculator:convert-area,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-kulinarnykh-mir/,uk,calculator,true,/uk/konvertery/konverter-kulinarnykh-mir/,calculator:convert-cooking-volume,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/kulinarna-vaga/,uk,calculator,true,/uk/konvertery/kulinarna-vaga/,calculator:convert-cooking-weight,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-shvydkosti-peredachi/,uk,calculator,true,/uk/konvertery/konverter-shvydkosti-peredachi/,calculator:convert-data-rate,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-hustyny/,uk,calculator,true,/uk/konvertery/konverter-hustyny/,calculator:convert-density,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-obsyagu-danykh/,uk,calculator,true,/uk/konvertery/konverter-obsyagu-danykh/,calculator:convert-digital,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-enerhii/,uk,calculator,true,/uk/konvertery/konverter-enerhii/,calculator:convert-energy,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-vytraty/,uk,calculator,true,/uk/konvertery/konverter-vytraty/,calculator:convert-flow,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-syly/,uk,calculator,true,/uk/konvertery/konverter-syly/,calculator:convert-force,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-chastoty/,uk,calculator,true,/uk/konvertery/konverter-chastoty/,calculator:convert-frequency,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-vytraty-palyva/,uk,calculator,true,/uk/konvertery/konverter-vytraty-palyva/,calculator:convert-fuel-economy,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-osvitlenosti/,uk,calculator,true,/uk/konvertery/konverter-osvitlenosti/,calculator:convert-illuminance,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-dovzhyny/,uk,calculator,true,/uk/konvertery/konverter-dovzhyny/,calculator:convert-length,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-masy/,uk,calculator,true,/uk/konvertery/konverter-masy/,calculator:convert-mass,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-potuzhnosti/,uk,calculator,true,/uk/konvertery/konverter-potuzhnosti/,calculator:convert-power,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-tysku/,uk,calculator,true,/uk/konvertery/konverter-tysku/,calculator:convert-pressure,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-radiacii-ua/,uk,calculator,true,/uk/konvertery/konverter-radiacii-ua/,calculator:convert-radiation,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-shvydkosti/,uk,calculator,true,/uk/konvertery/konverter-shvydkosti/,calculator:convert-speed,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-temperatury/,uk,calculator,true,/uk/konvertery/konverter-temperatury/,calculator:convert-temperature,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-chasu/,uk,calculator,true,/uk/konvertery/konverter-chasu/,calculator:convert-time,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-krutnoho-momentu/,uk,calculator,true,/uk/konvertery/konverter-krutnoho-momentu/,calculator:convert-torque,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/konverter-obyemu/,uk,calculator,true,/uk/konvertery/konverter-obyemu/,calculator:convert-volume,src/pages/[locale]/[category]/[calculator].astro
/uk/pobut/suha-ta-hotova-vaha/,uk,calculator,true,/uk/pobut/suha-ta-hotova-vaha/,calculator:cooked-weight,src/pages/[locale]/[category]/[calculator].astro
/uk/konvertery/koordynaty-hradusy-hvylyny/,uk,calculator,true,/uk/konvertery/koordynaty-hradusy-hvylyny/,calculator:coordinate-convert,src/pages/[locale]/[category]/[calculator].astro
/uk/math/korelyatsiya/,uk,calculator,true,/uk/math/korelyatsiya/,calculator:correlation,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/zakon-kulona/,uk,calculator,true,/uk/fizyka/zakon-kulona/,calculator:coulomb,src/pages/[locale]/[category]/[calculator].astro
/uk/business/cpa-cpl-cpi/,uk,calculator,true,/uk/business/cpa-cpl-cpi/,calculator:cpa-cpl-cpi,src/pages/[locale]/[category]/[calculator].astro
/uk/business/cpc/,uk,calculator,true,/uk/business/cpc/,calculator:cpc,src/pages/[locale]/[category]/[calculator].astro
/uk/business/cpm/,uk,calculator,true,/uk/business/cpm/,calculator:cpm,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/pohashennya-kredytnoyi-kartky/,uk,calculator,true,/uk/finansy/pohashennya-kredytnoyi-kartky/,calculator:credit-card-payoff,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/prybutok-kryptovalyuty/,uk,calculator,true,/uk/finansy/prybutok-kryptovalyuty/,calculator:crypto-pnl,src/pages/[locale]/[category]/[calculator].astro
/uk/kompyutery/css-odynytsi/,uk,calculator,true,/uk/kompyutery/css-odynytsi/,calculator:css-units,src/pages/[locale]/[category]/[calculator].astro
/uk/business/ctr/,uk,calculator,true,/uk/business/ctr/,calculator:ctr,src/pages/[locale]/[category]/[calculator].astro
/uk/valyuty/vartist-obminu-valyuty/,uk,calculator,true,/uk/valyuty/vartist-obminu-valyuty/,calculator:currency-exchange-fee,src/pages/[locale]/[category]/[calculator].astro
/uk/pobut/rozrahunok-shtor/,uk,calculator,true,/uk/pobut/rozrahunok-shtor/,calculator:curtain-size,src/pages/[locale]/[category]/[calculator].astro
/uk/business/takt-vyrobnytstva/,uk,calculator,true,/uk/business/takt-vyrobnytstva/,calculator:cycle-time,src/pages/[locale]/[category]/[calculator].astro
/uk/daty/den-tyzhnya/,uk,calculator,true,/uk/daty/den-tyzhnya/,calculator:day-of-week,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/userednennya-tsiny-dca/,uk,calculator,true,/uk/finansy/userednennya-tsiny-dca/,calculator:dca,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/dovzhyna-hvyli-de-broylya/,uk,calculator,true,/uk/fizyka/dovzhyna-hvyli-de-broylya/,calculator:de-broglie,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/pogashennya-kilkoh-borgiv/,uk,calculator,true,/uk/finansy/pogashennya-kilkoh-borgiv/,calculator:debt-snowball-avalanche,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/decybely/,uk,calculator,true,/uk/fizyka/decybely/,calculator:decibel,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/hustyna/,uk,calculator,true,/uk/fizyka/hustyna/,calculator:density,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/amortyzaciya-aktyvu/,uk,calculator,true,/uk/finansy/amortyzaciya-aktyvu/,calculator:depreciation-methods,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/tochka-rosy/,uk,calculator,true,/uk/fizyka/tochka-rosy/,calculator:dew-point,src/pages/[locale]/[category]/[calculator].astro
/uk/math/imovirnist-kubykiv/,uk,calculator,true,/uk/math/imovirnist-kubykiv/,calculator:dice-probability,src/pages/[locale]/[category]/[calculator].astro
/uk/math/abs-rel-riznytsya/,uk,calculator,true,/uk/math/abs-rel-riznytsya/,calculator:difference-abs-rel,src/pages/[locale]/[category]/[calculator].astro
/uk/himiya/rozvedennia/,uk,calculator,true,/uk/himiya/rozvedennia/,calculator:dilution,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/dyvidendna-dokhidnist/,uk,calculator,true,/uk/finansy/dyvidendna-dokhidnist/,calculator:dividend-yield,src/pages/[locale]/[category]/[calculator].astro
/uk/math/dilnyky-chysla/,uk,calculator,true,/uk/math/dilnyky-chysla/,calculator:divisors,src/pages/[locale]/[category]/[calculator].astro
/uk/fizyka/efekt-doplera/,uk,calculator,true,/uk/fizyka/efekt-doplera/,calculator:doppler,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/pershyy-vnesok/,uk,calculator,true,/uk/finansy/pershyy-vnesok/,calculator:down-payment,src/pages/[locale]/[category]/[calculator].astro
/uk/kompyutery/chas-zavantazhennya/,uk,calculator,true,/uk/kompyutery/chas-zavantazhennya/,calculator:download-time,src/pages/[locale]/[category]/[calculator].astro
/uk/pobut/protikannya-krana/,uk,calculator,true,/uk/pobut/protikannya-krana/,calculator:drip-water-leak,src/pages/[locale]/[category]/[calculator].astro
/uk/remont/gipsokarton-ua/,uk,calculator,true,/uk/remont/gipsokarton-ua/,calculator:drywall,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/kredytne-navantazhennya/,uk,calculator,true,/uk/finansy/kredytne-navantazhennya/,calculator:dti,src/pages/[locale]/[category]/[calculator].astro
/uk/finansy/dostrokove-pohashennya/,uk,calculator,true,/uk/finansy/dostrokove-pohashennya/,calculator:early-repayment,src/pages/[locale]/[category]/[calculator].astro
